Ax,Ay,Az,Gx,Gy,Gz,Label
-0.042,0.405,1.110,54.775,-65.275,286.685,Yaw
-0.000,0.392,0.981,88.480,-46.069,286.685,Yaw
0.023,0.386,1.069,64.855,-10.815,286.685,Yaw
0.077,0.466,1.123,28.271,-27.956,286.685,Yaw
-0.007,0.432,1.078,-22.470,-75.512,286.685,Yaw
0.008,0.333,0.927,-26.731,-104.116,286.685,Yaw
0.042,0.454,0.786,40.224,-60.812,286.685,Yaw
0.237,0.561,1.220,83.213,-29.251,286.685,Yaw
0.277,0.433,0.970,4.594,-47.311,286.685,Yaw
0.252,0.246,0.757,-35.490,-35.254,286.685,Yaw
0.626,-0.071,0.883,-11.708,-63.394,264.337,Yaw
0.662,-0.095,0.796,18.734,-62.729,135.030,Yaw
0.528,-0.118,0.846,8.033,-28.263,-47.338,Yaw
0.450,-0.033,0.848,7.026,20.632,-213.413,Yaw
0.466,0.198,0.887,12.731,67.463,-286.685,Yaw
0.361,0.298,0.869,7.919,98.543,-286.685,Yaw
0.231,0.457,1.050,-1.837,107.511,-286.685,Yaw
0.063,0.342,0.984,-10.894,82.338,-286.685,Yaw
0.044,0.179,1.058,17.202,75.880,-286.685,Yaw
-0.072,0.305,1.034,15.006,72.669,-286.685,Yaw
-0.185,0.457,1.009,-10.780,56.691,-286.685,Yaw
-0.048,0.305,1.101,-42.691,47.941,-286.685,Yaw
0.008,0.307,0.956,5.845,71.671,-286.685,Yaw
-0.177,0.383,1.019,-7.105,76.755,-286.685,Yaw
-0.278,0.379,1.072,-24.036,38.955,-286.685,Yaw
-0.301,0.174,0.831,-16.222,27.729,-286.685,Yaw
-0.284,0.109,0.850,7.831,41.632,-286.685,Yaw
-0.692,0.102,0.806,96.714,20.274,-224.473,Yaw
-0.259,-0.221,0.919,49.901,-21.997,-87.465,Yaw
-0.153,-0.178,0.964,9.529,-35.420,32.629,Yaw
-0.239,-0.073,0.937,-8.794,-15.356,137.585,Yaw
-0.334,0.051,0.845,0.534,-21.122,252.262,Yaw
-0.190,0.239,1.084,33.434,-37.292,286.685,Yaw
-0.181,0.320,1.048,17.054,-45.290,286.685,Yaw
-0.053,0.450,0.961,50.304,-45.553,286.685,Yaw
0.078,0.521,1.045,49.000,-47.311,286.685,Yaw
0.114,0.447,1.020,14.796,-69.589,286.685,Yaw
0.017,0.395,1.064,-5.407,-93.424,286.685,Yaw
0.030,0.403,1.028,-19.460,-109.681,286.685,Yaw
0.130,0.360,0.937,0.096,-108.308,286.685,Yaw
0.138,0.289,0.832,48.930,-74.567,286.685,Yaw
0.240,0.407,1.034,77.035,-44.441,286.685,Yaw
0.362,0.302,0.960,3.701,-67.244,286.685,Yaw
0.512,0.285,0.859,-7.840,-68.049,286.685,Yaw
0.382,0.071,0.857,4.235,-45.623,261.205,Yaw
0.546,-0.132,0.893,17.045,-37.144,141.321,Yaw
0.517,-0.164,0.836,16.476,-2.686,-14.910,Yaw
0.375,-0.128,0.810,20.186,34.711,-105.971,Yaw
0.546,0.071,0.929,3.885,72.546,-270.664,Yaw
0.461,0.253,0.907,-3.211,117.618,-286.685,Yaw
0.192,0.369,1.061,21.831,131.408,-286.685,Yaw
0.123,0.404,1.046,-6.423,105.420,-286.685,Yaw
-0.001,0.340,1.072,21.228,86.240,-286.685,Yaw
0.058,0.166,1.025,25.042,75.880,-286.685,Yaw
-0.078,0.311,1.017,33.381,82.162,-286.685,Yaw
-0.328,0.404,1.089,8.312,65.389,-286.685,Yaw
-0.183,0.436,0.861,18.804,44.607,-286.685,Yaw
-0.056,0.381,1.126,-5.906,14.158,-286.685,Yaw
-0.050,0.444,0.981,-32.506,21.175,-286.685,Yaw
-0.290,0.473,0.992,-21.674,17.229,-286.685,Yaw
-0.289,0.154,0.719,-15.523,21.210,-286.685,Yaw
-0.574,0.344,1.038,117.897,-22.173,-207.226,Yaw
-0.225,-0.178,1.004,44.748,-54.775,-90.414,Yaw
-0.136,-0.186,1.092,7.753,-56.446,-14.245,Yaw
-0.112,-0.112,0.988,-3.220,-36.566,69.624,Yaw
-0.168,-0.062,0.910,-1.111,-2.039,196.997,Yaw
-0.096,0.068,1.046,29.558,-5.845,286.510,Yaw
-0.145,0.292,1.047,-1.059,-9.502,286.685,Yaw
-0.120,0.377,0.870,-9.887,-15.995,286.685,Yaw
0.137,0.543,1.161,6.169,-45.421,286.685,Yaw
0.088,0.457,1.085,-51.966,-81.541,286.685,Yaw
-0.046,0.296,1.087,-74.891,-116.445,286.685,Yaw
-0.126,0.235,1.152,-104.387,-131.049,286.685,Yaw
-0.003,0.204,0.948,-92.628,-100.380,286.685,Yaw
0.109,0.251,0.847,28.315,-66.238,286.685,Yaw
-0.064,0.293,1.080,83.702,5.399,286.685,Yaw
0.053,0.259,1.083,65.607,20.204,286.685,Yaw
0.150,0.145,0.908,5.827,13.834,229.827,Yaw
0.166,0.032,0.971,14.665,9.993,129.553,Yaw
0.216,0.070,0.959,36.444,15.750,16.074,Yaw
0.140,0.095,0.924,59.412,8.382,-72.380,Yaw
0.055,0.166,1.129,57.969,19.792,-205.485,Yaw
0.019,0.286,1.162,20.081,26.285,-286.685,Yaw
-0.001,0.368,1.125,-17.290,23.835,-286.685,Yaw
-0.095,0.323,1.020,-29.094,24.316,-286.685,Yaw
-0.105,0.284,0.951,-15.540,18.156,-286.685,Yaw
0.041,0.211,1.045,-18.060,22.286,-286.685,Yaw
0.260,0.096,1.029,-9.975,16.520,-286.685,Yaw
0.092,0.212,0.905,-17.728,22.225,-286.685,Yaw
0.055,0.282,1.064,0.665,36.033,-286.685,Yaw
-0.007,0.274,1.117,-32.261,7.884,-286.685,Yaw
-0.123,0.202,0.852,-22.916,-11.471,-286.685,Yaw
-0.024,0.030,1.070,-2.774,-25.690,-286.685,Yaw
-0.027,-0.007,0.983,-0.420,-51.564,-279.422,Yaw
-0.057,0.056,0.990,64.173,-46.331,-190.934,Yaw
0.018,-0.148,1.079,24.036,-13.720,-73.316,Yaw
0.031,-0.116,1.055,16.546,6.912,3.544,Yaw
0.015,-0.104,1.081,9.030,26.163,102.384,Yaw
0.012,0.071,1.106,14.919,37.188,252.577,Yaw
0.057,0.217,1.132,8.208,23.266,286.685,Yaw
0.057,0.335,1.055,4.856,12.941,286.685,Yaw
0.117,0.301,0.925,45.798,-17.500,286.685,Yaw
0.209,0.321,1.077,42.875,-11.244,286.685,Yaw
0.138,0.244,1.085,-29.733,-54.049,286.685,Yaw
0.044,0.214,0.965,-52.272,-103.705,286.685,Yaw
-0.024,0.215,0.968,-42.752,-111.116,286.685,Yaw
0.054,0.152,0.872,72.257,-67.174,286.685,Yaw
0.081,0.111,0.990,81.839,-59.404,286.685,Yaw
0.101,0.317,1.208,55.772,-40.040,286.685,Yaw
0.068,0.236,1.068,-12.040,-46.121,286.685,Yaw
0.234,-0.011,0.925,-9.861,-61.959,286.685,Yaw
0.230,-0.158,0.958,7.866,-75.512,268.590,Yaw
0.263,-0.024,0.918,14.613,-73.771,200.366,Yaw
0.457,-0.099,0.896,13.300,-48.650,66.456,Yaw
0.452,-0.090,0.910,24.097,-1.566,-89.635,Yaw
0.427,-0.017,0.876,41.834,63.472,-241.754,Yaw
0.283,0.048,1.039,25.594,88.874,-286.685,Yaw
0.174,0.164,1.035,8.575,97.554,-286.685,Yaw
0.023,0.220,1.017,31.657,107.354,-286.685,Yaw
-0.068,0.266,1.061,19.005,101.062,-286.685,Yaw
-0.168,0.221,1.107,2.030,103.180,-286.685,Yaw
-0.172,0.188,0.952,-37.511,90.764,-286.685,Yaw
-0.075,0.203,1.124,0.709,62.160,-286.685,Yaw
-0.075,0.308,0.933,10.483,42.166,-286.685,Yaw
-0.071,0.267,0.906,35.569,33.775,-286.685,Yaw
-0.086,0.347,1.142,-20.134,2.660,-286.685,Yaw
0.019,0.219,0.833,-34.326,18.970,-286.685,Yaw
0.010,0.099,1.089,-23.503,2.993,-286.685,Yaw
-0.310,-0.134,0.757,1.540,-9.625,-286.685,Yaw
0.092,-0.162,0.906,58.415,-43.164,-186.673,Yaw
0.030,-0.280,1.133,53.926,-61.932,-87.885,Yaw
-0.051,-0.196,1.058,20.370,-27.282,55.597,Yaw
0.071,-0.176,1.081,3.447,-10.491,139.204,Yaw
0.018,0.017,1.060,16.564,22.164,284.034,Yaw
0.103,0.249,1.065,38.237,35.612,286.685,Yaw
0.176,0.397,0.997,30.993,20.764,286.685,Yaw
0.101,0.412,0.864,50.557,1.575,286.685,Yaw
0.135,0.406,1.206,49.420,-17.587,286.685,Yaw
-0.157,0.415,1.148,-20.484,-68.215,286.685,Yaw
-0.173,0.345,1.071,-94.255,-77.394,286.685,Yaw
-0.144,0.171,0.851,-54.976,-64.146,286.685,Yaw
0.162,0.136,1.008,32.025,-59.439,286.685,Yaw
-0.003,0.197,1.128,76.808,-50.680,286.685,Yaw
-0.196,0.309,1.221,7.980,-29.593,286.685,Yaw
0.194,0.206,0.940,-22.802,-23.573,286.685,Yaw
0.209,0.034,0.901,5.880,-10.465,245.770,Yaw
0.267,-0.094,0.835,38.876,-11.104,139.527,Yaw
0.274,-0.100,0.909,17.001,-21.035,30.940,Yaw
0.268,-0.005,0.877,19.583,-5.609,-62.755,Yaw
0.253,0.109,1.034,34.746,38.701,-211.033,Yaw
0.163,0.187,1.119,19.101,58.651,-286.685,Yaw
0.086,0.266,1.090,4.778,65.669,-286.685,Yaw
-0.069,0.374,1.043,2.135,64.969,-286.685,Yaw
-0.094,0.286,1.026,-22.435,28.674,-286.685,Yaw
0.019,0.082,0.947,-37.371,32.025,-286.685,Yaw
0.001,0.090,0.944,-13.239,56.779,-286.685,Yaw
-0.103,0.174,1.049,-33.285,57.330,-286.685,Yaw
0.068,0.206,0.710,25.358,59.071,-286.685,Yaw
0.070,0.247,1.159,28.376,37.091,-286.685,Yaw
0.006,0.261,0.973,-25.524,9.467,-286.685,Yaw
-0.068,0.149,0.957,-18.270,0.420,-286.685,Yaw
-0.120,0.062,0.979,-33.022,-35.061,-286.685,Yaw
-0.216,-0.120,0.784,7.122,-42.201,-279.913,Yaw
-0.090,-0.053,1.038,51.135,-39.252,-110.906,Yaw
0.007,-0.111,1.067,39.340,-29.899,-31.106,Yaw
0.033,-0.170,1.074,34.396,-11.401,73.990,Yaw
0.075,-0.031,1.071,33.548,28.368,231.962,Yaw
0.120,0.078,1.062,35.219,27.064,286.685,Yaw
0.113,0.297,1.074,33.005,27.545,286.685,Yaw
0.074,0.378,0.890,25.471,13.904,286.685,Yaw
0.239,0.331,1.019,47.443,-9.748,286.685,Yaw
0.161,0.392,1.038,-10.150,-31.868,286.685,Yaw
-0.075,0.360,1.069,-50.015,-70.595,286.685,Yaw
-0.080,0.261,0.890,-44.765,-84.236,286.685,Yaw
-0.064,0.175,0.827,9.660,-64.488,286.685,Yaw
-0.109,0.332,1.141,72.152,-11.007,286.685,Yaw
-0.032,0.222,1.181,34.834,0.464,286.685,Yaw
0.015,0.093,0.910,-23.275,-7.709,286.685,Yaw
0.080,-0.011,0.986,-7.394,-37.695,254.336,Yaw
0.165,0.088,0.939,20.624,-43.881,157.762,Yaw
0.261,0.025,0.959,35.114,-44.301,65.266,Yaw
0.321,0.053,0.977,29.286,-13.921,-63.656,Yaw
0.301,0.154,1.162,35.245,52.036,-214.848,Yaw
0.244,0.172,1.170,6.633,62.825,-286.685,Yaw
-0.002,0.268,0.995,-1.190,61.197,-286.685,Yaw
-0.044,0.328,0.971,33.740,51.853,-286.685,Yaw
-0.104,0.286,0.963,14.621,15.050,-286.685,Yaw
-0.107,0.197,0.981,20.799,25.209,-286.685,Yaw
-0.086,0.217,0.946,10.141,15.435,-286.685,Yaw
-0.132,0.228,1.034,21.184,8.172,-286.685,Yaw
0.051,0.238,0.997,-3.553,13.186,-286.685,Yaw
0.080,0.305,0.949,-30.564,20.317,-286.685,Yaw
-0.053,0.331,1.001,-36.881,30.625,-286.685,Yaw
-0.131,0.236,1.052,-36.190,22.391,-286.685,Yaw
-0.394,-0.015,0.646,-10.789,4.165,-281.715,Yaw
-0.243,-0.037,0.841,54.119,-5.950,-148.566,Yaw
-0.130,-0.155,1.048,66.369,-31.237,-93.503,Yaw
-0.060,-0.063,1.073,26.915,-28.263,17.220,Yaw
-0.024,-0.147,1.091,16.354,-3.789,111.860,Yaw
0.022,0.035,1.105,32.200,11.611,248.019,Yaw
0.034,0.146,1.146,28.971,8.172,286.685,Yaw
0.026,0.306,0.974,12.154,5.469,286.685,Yaw
0.117,0.430,0.878,31.517,-12.618,286.685,Yaw
0.099,0.409,1.062,57.925,-27.282,286.685,Yaw
-0.006,0.432,1.097,28.927,-33.618,286.685,Yaw
-0.153,0.384,1.125,-51.809,-52.255,286.685,Yaw
-0.005,0.300,0.754,-47.880,-59.386,286.685,Yaw
0.071,0.168,0.768,0.621,-60.847,286.685,Yaw
0.052,0.098,0.985,56.796,-48.737,286.685,Yaw
0.089,-0.002,1.049,37.765,-57.417,286.685,Yaw
0.126,0.157,1.004,36.041,-66.080,286.685,Yaw
0.333,0.287,0.869,10.010,-63.411,236.574,Yaw
0.341,0.242,0.950,21.560,-69.965,159.854,Yaw
0.294,0.103,0.939,36.829,-53.366,67.016,Yaw
0.565,0.171,1.016,18.751,-4.602,-22.496,Yaw
0.383,0.197,0.961,2.441,36.908,-125.125,Yaw
0.337,0.160,0.941,3.124,47.311,-188.869,Yaw
0.298,0.224,1.011,2.783,60.725,-272.737,Yaw
0.233,0.275,0.970,-1.995,53.393,-286.685,Yaw
0.223,0.343,0.983,20.204,33.338,-286.685,Yaw
0.129,0.342,1.015,26.801,15.654,-286.685,Yaw
0.018,0.346,1.036,18.856,-2.984,-286.685,Yaw
0.138,0.243,0.872,-21.035,29.811,-286.685,Yaw
-0.022,0.313,1.035,-10.736,57.041,-286.685,Yaw
-0.126,0.274,1.042,-15.006,73.272,-286.685,Yaw
-0.047,0.213,0.843,-44.467,68.408,-286.685,Yaw
-0.121,0.305,0.924,-2.599,58.126,-286.685,Yaw
-0.202,0.423,0.981,-25.559,10.903,-286.685,Yaw
-0.237,0.368,0.999,-20.116,-19.294,-286.615,Yaw
-0.215,0.103,0.785,-56.814,-67.121,-226.030,Yaw
-0.169,0.011,1.019,14.971,-57.138,-200.244,Yaw
-0.150,0.010,1.047,13.869,-58.083,-106.951,Yaw
-0.130,-0.046,0.973,12.766,-33.784,-22.295,Yaw
-0.078,0.048,1.024,34.554,12.460,92.033,Yaw
-0.034,0.161,1.028,36.636,23.564,222.941,Yaw
-0.106,0.210,1.074,40.906,30.686,286.685,Yaw
-0.082,0.260,1.000,38.141,7.936,286.685,Yaw
-0.030,0.318,1.049,39.979,-6.029,286.685,Yaw
0.009,0.340,1.158,18.961,-6.046,286.685,Yaw
-0.030,0.371,1.083,-20.317,-37.721,286.685,Yaw
-0.042,0.374,1.089,-43.269,-63.184,286.685,Yaw
-0.049,0.257,0.887,-47.653,-78.059,286.685,Yaw
0.105,0.324,0.806,15.706,-39.830,286.685,Yaw
0.178,0.253,0.969,20.090,-23.870,286.685,Yaw
-0.148,0.293,0.988,21.840,-17.587,286.685,Yaw
-0.013,0.223,0.985,17.938,-48.081,242.830,Yaw
0.150,0.182,1.011,10.658,-30.712,166.652,Yaw
0.288,0.142,0.915,-4.340,-22.155,96.766,Yaw
0.374,0.195,0.885,8.592,-25.069,52.115,Yaw
0.396,0.305,0.943,23.196,-25.804,-27.073,Yaw
0.286,0.254,0.883,21.534,6.851,-97.790,Yaw
0.223,0.213,0.912,14.193,35.612,-173.495,Yaw
0.186,0.308,1.000,17.535,36.094,-222.565,Yaw
0.132,0.398,0.984,25.996,25.288,-286.527,Yaw
0.148,0.390,1.043,22.566,24.806,-286.685,Yaw
0.102,0.391,0.985,-9.196,9.642,-286.685,Yaw
0.082,0.350,0.976,-23.608,7.927,-286.685,Yaw
0.148,0.311,1.031,-39.174,-10.290,-286.685,Yaw
0.118,0.368,1.065,-54.504,-28.639,-286.685,Yaw
0.070,0.297,0.962,-69.939,-31.509,-285.635,Yaw
0.084,0.254,0.937,-71.269,-25.279,-258.142,Yaw
0.022,0.175,0.862,-45.763,-0.315,-214.839,Yaw
-0.092,0.136,0.982,-18.646,33.688,-226.258,Yaw
0.001,0.290,1.124,-9.231,-9.844,-182.376,Yaw
-0.037,0.202,0.892,-24.045,-26.031,-110.189,Yaw
-0.115,0.024,0.901,20.064,-0.989,-69.668,Yaw
0.003,0.186,1.115,17.413,4.856,-32.025,Yaw
0.020,0.173,0.996,9.030,2.467,65.826,Yaw
0.031,0.166,0.986,16.214,15.846,133.429,Yaw
-0.004,0.197,0.972,24.780,24.710,215.206,Yaw
-0.029,0.286,0.937,27.895,0.140,256.331,Yaw
0.051,0.295,0.972,34.423,0.595,285.460,Yaw
0.056,0.317,1.026,19.959,-11.401,286.685,Yaw
0.029,0.252,1.014,-8.120,-15.068,286.685,Yaw
-0.011,0.277,0.963,-21.079,-6.099,286.685,Yaw
0.086,0.278,0.811,11.804,15.724,286.685,Yaw
0.150,0.231,0.948,41.265,25.436,286.685,Yaw
0.035,0.262,1.029,21.534,6.694,286.685,Yaw
-0.000,0.317,1.108,-6.003,-3.027,286.685,Yaw
-0.025,0.319,0.910,-23.599,-14.079,250.189,Yaw
-0.009,0.318,0.968,-5.084,-0.306,191.056,Yaw
0.060,0.135,0.947,-4.209,-4.261,129.281,Yaw
0.075,0.117,1.008,11.165,-18.069,101.631,Yaw
0.295,0.207,1.006,6.773,-21.254,58.380,Yaw
0.312,0.286,0.951,3.544,-13.641,19.644,Yaw
0.262,0.248,0.985,11.471,-6.711,-41.571,Yaw
0.181,0.291,0.998,18.961,-6.939,-93.677,Yaw
0.195,0.267,0.967,18.856,-11.016,-147.508,Yaw
0.196,0.247,0.933,24.194,7.044,-175.569,Yaw
0.070,0.371,0.993,37.432,10.797,-221.655,Yaw
0.034,0.374,0.966,46.498,-0.394,-279.895,Yaw
0.023,0.402,0.911,35.201,-19.906,-286.685,Yaw
0.015,0.378,0.908,27.064,-32.436,-286.685,Yaw
0.040,0.426,0.961,23.966,-39.235,-286.685,Yaw
0.038,0.449,0.907,10.430,-41.781,-286.685,Yaw
-0.050,0.402,0.881,-7.954,-30.336,-286.685,Yaw
-0.102,0.385,0.939,-14.691,-24.876,-286.685,Yaw
-0.015,0.369,1.006,-37.914,-12.381,-286.685,Yaw
0.043,0.379,0.946,-45.535,3.325,-286.685,Yaw
-0.142,0.368,0.795,-47.626,-6.624,-264.731,Yaw
-0.122,0.353,0.943,1.347,-10.535,-237.982,Yaw
-0.005,0.366,1.019,-18.121,-25.620,-127.400,Yaw
-0.141,0.129,0.951,-17.062,-25.646,-28.403,Yaw
-0.181,0.128,0.966,2.476,-27.449,8.750,Yaw
-0.112,0.210,0.991,27.388,-18.358,36.234,Yaw
-0.031,0.248,1.043,20.974,-26.889,130.848,Yaw
-0.015,0.290,1.001,21.052,-7.700,220.509,Yaw
0.055,0.363,0.963,25.200,22.733,281.242,Yaw
0.081,0.363,0.992,32.393,50.636,286.685,Yaw
0.144,0.434,1.067,31.684,48.746,286.685,Yaw
0.096,0.412,1.059,-7.166,40.162,286.685,Yaw
-0.066,0.403,1.029,-42.901,-15.549,286.685,Yaw
-0.120,0.426,0.988,-61.924,-51.844,286.685,Yaw
0.027,0.346,0.847,-33.521,-33.985,286.685,Yaw
0.122,0.321,0.906,-11.349,-33.653,286.685,Yaw
-0.050,0.416,1.034,1.111,-20.064,265.886,Yaw
-0.240,0.439,0.926,-15.873,-13.650,202.694,Yaw
0.293,0.333,1.025,2.415,0.123,108.832,Yaw
0.224,0.376,0.950,12.740,-6.151,36.741,Yaw
0.205,0.311,0.926,11.900,-2.835,-29.636,Yaw
0.237,0.287,0.960,16.397,-2.310,-63.114,Yaw
0.191,0.383,0.921,25.244,-19.976,-122.710,Yaw
0.143,0.452,1.003,63.735,-42.438,-197.663,Yaw
0.081,0.460,1.004,57.111,-39.069,-265.939,Yaw
0.098,0.420,1.045,46.952,-27.125,-286.685,Yaw
0.133,0.437,0.812,28.945,-59.001,-286.685,Yaw
0.116,0.515,0.939,34.562,-58.809,-286.685,Yaw
0.162,0.516,0.968,25.130,-37.266,-286.685,Yaw
0.198,0.563,0.964,20.746,-42.866,-286.685,Yaw
0.111,0.548,0.845,3.999,-27.983,-286.685,Yaw
-0.055,0.549,0.772,-21.446,-12.609,-254.992,Yaw
-0.024,0.553,0.945,11.086,-4.988,-215.915,Yaw
-0.014,0.513,0.976,4.778,-29.234,-170.126,Yaw
-0.016,0.427,0.838,-36.225,-21.017,-95.620,Yaw
0.039,0.441,0.934,-30.616,-30.730,-24.605,Yaw
-0.013,0.322,0.840,-7.210,-1.155,55.353,Yaw
0.018,0.267,0.872,-4.323,30.503,103.250,Yaw
-0.002,0.357,0.973,4.664,100.214,179.261,Yaw
-0.015,0.390,0.831,-48.160,111.414,265.825,Yaw
-0.108,0.506,0.610,-59.439,124.381,286.685,Yaw
-0.268,0.526,0.788,-30.275,86.520,286.685,Yaw
-0.193,0.449,0.950,-57.120,20.090,286.685,Yaw
0.031,0.523,0.792,-59.395,-10.876,286.685,Yaw
0.282,0.289,0.978,-5.469,29.111,286.685,Yaw
-0.004,0.560,0.942,-27.493,52.509,286.685,Yaw
-0.226,0.570,0.939,-48.230,96.827,276.736,Yaw
-0.205,0.338,0.959,-59.526,121.817,212.564,Yaw
-0.078,0.423,1.083,-35.516,97.939,125.650,Yaw
0.065,0.462,0.960,-45.999,63.796,87.080,Yaw
-0.099,0.369,0.912,-10.859,24.946,56.053,Yaw
-0.007,0.383,0.999,-8.592,-1.925,-12.705,Yaw
-0.000,0.351,0.872,3.596,-25.156,-67.130,Yaw
0.015,0.340,0.851,21.945,-39.016,-102.716,Yaw
-0.072,0.433,1.058,27.125,-51.660,-163.765,Yaw
-0.203,0.399,1.079,0.569,-76.781,-248.290,Yaw
-0.047,0.434,0.862,7.201,-91.473,-286.685,Yaw
-0.181,0.440,0.903,37.774,-89.031,-286.685,Yaw
-0.111,0.424,0.874,57.356,-50.741,-286.685,Yaw
-0.137,0.429,1.039,59.028,-79.450,-286.685,Yaw
0.259,0.399,0.986,41.974,-82.504,-286.685,Yaw
0.503,0.448,1.060,0.192,-70.621,-286.650,Yaw
-0.159,0.506,0.914,-31.754,-67.812,-200.883,Yaw
0.063,0.325,0.995,-17.132,-68.478,-163.590,Yaw
0.138,0.308,0.986,-37.118,-88.541,-107.826,Yaw
0.085,0.367,0.930,-42.236,-90.230,-64.348,Yaw
0.075,0.212,0.767,-8.943,-27.431,7.963,Yaw
0.142,0.148,0.869,22.173,56.700,37.643,Yaw
-0.022,0.241,0.876,41.755,147.665,45.850,Yaw
-0.108,0.316,0.996,80.010,207.909,78.330,Yaw
-0.437,0.242,0.908,95.664,253.855,111.326,Yaw
-0.534,0.323,1.107,64.304,198.223,118.247,Yaw
-0.598,0.332,1.081,13.965,95.804,95.261,Yaw
-0.578,0.279,1.100,-0.744,38.500,71.566,Yaw
-0.636,0.470,1.001,-17.036,-52.990,45.185,Yaw
-0.477,0.357,0.807,-55.685,-132.519,60.970,Yaw
-0.381,0.413,0.717,-82.084,-138.163,58.161,Yaw
-0.256,0.431,0.658,-41.405,-111.501,56.787,Yaw
-0.142,0.369,0.694,5.460,-29.374,48.904,Yaw
-0.121,0.418,0.836,5.959,-10.080,51.748,Yaw
-0.064,0.309,0.924,-8.102,-36.811,71.846,Yaw
0.001,0.306,0.900,-15.671,-44.809,58.651,Yaw
-0.038,0.458,0.822,0.350,-27.274,48.143,Yaw
-0.055,0.468,0.866,-6.256,-7.682,76.186,Yaw
-0.024,0.309,0.936,-16.765,-12.145,89.976,Yaw
-0.020,0.313,0.919,-26.364,-16.511,73.719,Yaw
-0.152,0.435,1.002,-18.007,-7.026,62.580,Yaw
-0.159,0.351,0.904,-25.839,-17.701,80.518,Yaw
0.106,0.375,0.866,-1.295,26.941,92.103,Yaw
0.118,0.258,0.866,11.847,45.903,113.864,Yaw
0.017,0.191,0.959,-44.179,46.681,85.706,Yaw
0.121,0.160,0.999,-45.176,31.833,87.308,Yaw
-0.045,0.125,0.992,-42.998,-42.166,63.875,Yaw
0.295,0.196,0.699,-51.126,-59.771,59.509,Yaw
0.227,0.130,0.872,-36.759,26.714,71.522,Yaw
0.252,0.173,0.988,-29.339,9.599,82.224,Yaw
0.131,0.216,0.940,-8.619,13.046,73.334,Yaw
0.092,0.350,1.083,-18.270,8.041,52.518,Yaw
0.180,0.371,0.903,-15.943,-17.657,74.244,Yaw
0.057,0.418,0.855,-5.267,21.884,58.275,Yaw
-0.025,0.642,1.235,-3.290,43.514,71.575,Yaw
-0.018,0.326,1.042,-14.394,-15.382,90.099,Yaw
0.196,0.260,1.047,-26.294,-20.370,45.579,Yaw
0.240,0.410,0.959,-27.930,-3.780,6.834,Yaw
0.230,0.309,1.169,-18.926,68.285,-18.970,Yaw
-0.144,0.236,1.279,10.456,59.491,-69.641,Yaw
0.162,0.245,1.262,30.529,46.550,-153.851,Yaw
0.037,0.125,0.957,48.965,97.064,-224.595,Yaw
-0.107,-0.017,0.889,46.812,136.299,-273.035,Yaw
-0.492,0.030,1.026,97.991,84.919,-286.685,Yaw
-0.561,0.248,1.066,75.390,-50.584,-286.685,Yaw
-0.325,0.194,0.756,-30.118,-102.882,-286.685,Yaw
-0.201,0.135,0.718,-22.978,-35.193,-283.658,Yaw
-0.236,0.053,0.809,9.800,14.123,-241.710,Yaw
-0.352,0.025,0.870,-3.211,6.230,-221.611,Yaw
-0.371,0.070,0.953,-51.511,-52.544,-165.261,Yaw
-0.310,-0.022,0.829,-55.580,-44.231,-90.457,Yaw
-0.305,-0.013,0.967,-73.185,-50.417,-33.827,Yaw
-0.157,-0.051,0.928,-54.425,-40.670,0.866,Yaw
-0.258,-0.067,1.047,-36.304,-15.776,49.893,Yaw
-0.230,-0.094,1.017,-35.700,-22.531,122.876,Yaw
-0.280,-0.014,1.062,-36.365,-20.029,172.016,Yaw
-0.237,0.008,1.055,-43.033,-28.403,227.220,Yaw
-0.351,-0.164,1.084,-27.667,-58.826,269.745,Yaw
-0.451,-0.230,1.043,-15.934,-126.262,279.939,Yaw
-0.059,-0.397,0.874,-1.164,-145.548,263.025,Yaw
-0.043,-0.120,0.875,20.221,-134.356,237.160,Yaw
-0.083,-0.031,0.918,28.201,-162.041,284.174,Yaw
0.154,-0.217,0.712,29.619,-138.390,286.685,Yaw
0.345,-0.374,0.943,58.572,-55.921,285.495,Yaw
0.452,-0.189,0.985,74.681,-31.465,237.851,Yaw
0.329,-0.030,1.000,63.254,-21.989,225.321,Yaw
0.340,-0.046,1.101,50.426,16.415,180.801,Yaw
0.271,0.035,1.102,31.115,3.194,123.060,Yaw
0.255,0.086,1.169,15.225,-7.989,79.511,Yaw
0.435,0.194,1.072,18.769,5.110,47.792,Yaw
0.179,0.261,1.230,36.522,25.086,12.688,Yaw
0.176,0.343,1.274,11.515,-13.335,-16.109,Yaw
0.287,0.243,1.256,11.804,-8.146,-30.730,Yaw
0.439,0.163,1.156,8.934,4.664,-68.871,Yaw
0.169,0.175,1.157,22.811,34.134,-85.872,Yaw
0.427,-0.132,1.053,16.686,62.458,-141.024,Yaw
0.298,-0.279,1.155,38.474,81.217,-239.024,Yaw
-0.067,-0.033,0.762,75.469,86.284,-286.685,Yaw
-0.199,0.275,0.723,20.221,122.710,-286.685,Yaw
-0.262,0.043,1.071,-9.677,115.010,-278.443,Yaw
-0.267,0.014,0.991,19.653,76.545,-286.580,Yaw
-0.365,0.023,0.970,42.175,-6.904,-286.685,Yaw
-0.434,0.004,0.868,7.718,-72.581,-286.685,Yaw
-0.340,0.095,0.864,-7.910,-92.461,-286.685,Yaw
